,Id,Student_id,Professor_id,Area,Title
3469,3470,6894,167,Autonomous Robotics,Autonomous Robotics 98
3470,3471,717,77,Autonomus Multi-Robot,Autonomus Multi-Robot 49
3471,3472,2703,112,Autonomous Robotics,Autonomous Robotics 95
3472,3473,5399,87,NLP,NLP 33
3473,3474,6118,55,Human Computer Interaction,Human Computer Interaction 33
3474,3475,6960,16,Big Data,Big Data 37
3475,3476,7594,91,NLP,NLP 67
3476,3477,6319,180,Autonomous Robotics,Autonomous Robotics 46
3477,3478,7600,138,Algorithms Analysis,Algorithms Analysis 88
3478,3479,3096,157,Human Computer Interaction,Human Computer Interaction 57
3479,3480,5907,87,Semantic Web,Semantic Web 91
3480,3481,8326,119,Semantic Web,Semantic Web 34
3481,3482,2447,188,Memory Analysis,Memory Analysis 66
3482,3483,8585,32,Memory Analysis,Memory Analysis 15
3483,3484,4452,33,Security,Security 38
3484,3485,1339,153,Algorithms Analysis,Algorithms Analysis 67
3485,3486,2067,166,Memory Analysis,Memory Analysis 43
3486,3487,1537,30,Animation,Animation 61
3487,3488,429,148,Algorithms Analysis,Algorithms Analysis 1
3488,3489,4123,62,Autonomus Multi-Robot,Autonomus Multi-Robot 100
3489,3490,5493,48,Animation,Animation 56
3490,3491,5247,127,Security,Security 75
3491,3492,5991,73,Machine Learning,Machine Learning 58
3492,3493,1766,132,Compilers,Compilers 19
3493,3494,7410,109,Machine Learning,Machine Learning 56
3494,3495,3208,122,Artifficial Intelligence,Artifficial Intelligence 1
3495,3496,7621,30,Modelling,Modelling 47
3496,3497,5778,35,CPU Analysis,CPU Analysis 87
3497,3498,8,160,Drivers,Drivers 36
3498,3499,1257,146,Drivers,Drivers 53
3499,3500,5532,86,Memory Analysis,Memory Analysis 99
3500,3501,5424,11,Cluster Computing,Cluster Computing 41
3501,3502,3542,107,CPU Analysis,CPU Analysis 100
3502,3503,4335,165,Cluster Computing,Cluster Computing 46
3503,3504,3548,42,CPU Analysis,CPU Analysis 44
3504,3505,2033,104,NLP,NLP 100
3505,3506,7379,78,Autonomus Multi-Robot,Autonomus Multi-Robot 1
3506,3507,4486,72,Animation,Animation 21
3507,3508,3390,29,Autonomous Robotics,Autonomous Robotics 8
3508,3509,5273,106,Unity Games,Unity Games 19
3509,3510,5511,156,Human Computer Interaction,Human Computer Interaction 78
3510,3511,1006,119,Human Computer Interaction,Human Computer Interaction 2
3511,3512,6611,146,Compilers,Compilers 30
3512,3513,3499,70,Big Data,Big Data 87
3513,3514,941,92,Autonomus Multi-Robot,Autonomus Multi-Robot 4
3514,3515,8761,115,Unity Games,Unity Games 58
3515,3516,7030,133,Semantic Web,Semantic Web 57
3516,3517,5104,136,Memory Analysis,Memory Analysis 96
3517,3518,6048,117,Cluster Computing,Cluster Computing 71
3518,3519,7747,37,Memory Analysis,Memory Analysis 29
3519,3520,9969,183,Artifficial Intelligence,Artifficial Intelligence 67
3520,3521,421,18,Operating Systems,Operating Systems 93
3521,3522,5914,127,Drivers,Drivers 27
3522,3523,1442,46,CPU Analysis,CPU Analysis 92
3523,3524,8196,134,Memory Analysis,Memory Analysis 60
3524,3525,1268,56,Autonomous Robotics,Autonomous Robotics 63
3525,3526,7701,197,Artifficial Intelligence,Artifficial Intelligence 53
3526,3527,7155,184,Containers,Containers 19
3527,3528,1683,13,Operating Systems,Operating Systems 88
3528,3529,3077,161,Animation,Animation 40
3529,3530,8765,63,Unity Games,Unity Games 75
3530,3531,5295,77,Autonomus Multi-Robot,Autonomus Multi-Robot 47
3531,3532,7682,101,NLP,NLP 86
3532,3533,1953,12,Unity Games,Unity Games 88
3533,3534,4675,30,Animation,Animation 58
3534,3535,4570,146,Drivers,Drivers 72
3535,3536,414,137,Autonomus Multi-Robot,Autonomus Multi-Robot 98
3536,3537,3709,72,Modelling,Modelling 84
3537,3538,3408,11,Containers,Containers 52
3538,3539,3474,163,Cluster Computing,Cluster Computing 71
3539,3540,7877,86,CPU Analysis,CPU Analysis 35
3540,3541,7733,164,Algorithms Analysis,Algorithms Analysis 16
3541,3542,7513,102,CPU Analysis,CPU Analysis 77
3542,3543,1869,97,Animation,Animation 54
3543,3544,7092,113,Security,Security 27
3544,3545,7597,72,Unity Games,Unity Games 56
3545,3546,6966,199,Unity Games,Unity Games 35
3546,3547,3571,79,Algorithms Analysis,Algorithms Analysis 94
3547,3548,8705,81,Big Data,Big Data 7
3548,3549,2613,22,NLP,NLP 76
3549,3550,9027,147,Artifficial Intelligence,Artifficial Intelligence 10
3550,3551,2193,76,Algorithms Analysis,Algorithms Analysis 89
3551,3552,294,4,Drivers,Drivers 30
3552,3553,3170,62,Autonomous Robotics,Autonomous Robotics 66
3553,3554,2429,98,Human Computer Interaction,Human Computer Interaction 48
3554,3555,748,105,Containers,Containers 36
3555,3556,9148,126,Memory Analysis,Memory Analysis 21
3556,3557,6135,18,Security,Security 40
3557,3558,578,163,Containers,Containers 49
3558,3559,5030,45,Compilers,Compilers 96
3559,3560,1779,119,Semantic Web,Semantic Web 85
3560,3561,7592,32,Memory Analysis,Memory Analysis 56
3561,3562,5144,140,Human Computer Interaction,Human Computer Interaction 68
3562,3563,8182,44,Unity Games,Unity Games 41
3563,3564,6682,65,CPU Analysis,CPU Analysis 79
3564,3565,315,126,CPU Analysis,CPU Analysis 47
3565,3566,3122,120,Algorithms Analysis,Algorithms Analysis 65
3566,3567,882,98,Semantic Web,Semantic Web 43
3567,3568,1554,63,Modelling,Modelling 65
3568,3569,4846,73,Artifficial Intelligence,Artifficial Intelligence 37
3569,3570,9468,89,Animation,Animation 68
3570,3571,2044,43,Security,Security 90
3571,3572,668,5,Algorithms Analysis,Algorithms Analysis 31
3572,3573,4553,95,Artifficial Intelligence,Artifficial Intelligence 11
3573,3574,8932,143,CPU Analysis,CPU Analysis 90
3574,3575,4756,17,Containers,Containers 54
3575,3576,6690,4,Operating Systems,Operating Systems 12
3576,3577,7098,80,Machine Learning,Machine Learning 48
3577,3578,2106,117,Grid Computing,Grid Computing 23
3578,3579,1007,144,Animation,Animation 58
3579,3580,7378,159,CPU Analysis,CPU Analysis 41
3580,3581,7231,76,Machine Learning,Machine Learning 91
3581,3582,843,180,Autonomous Robotics,Autonomous Robotics 80
3582,3583,5455,55,Semantic Web,Semantic Web 36
3583,3584,8417,64,Autonomus Multi-Robot,Autonomus Multi-Robot 32
3584,3585,9265,76,Algorithms Analysis,Algorithms Analysis 40
3585,3586,4738,138,Algorithms Analysis,Algorithms Analysis 75
3586,3587,8286,113,Operating Systems,Operating Systems 97
3587,3588,3,42,CPU Analysis,CPU Analysis 46
3588,3589,495,127,Drivers,Drivers 25
3589,3590,7929,117,Grid Computing,Grid Computing 82
3590,3591,8950,69,Operating Systems,Operating Systems 3
3591,3592,8017,116,Human Computer Interaction,Human Computer Interaction 83
3592,3593,6184,161,Unity Games,Unity Games 83
3593,3594,5146,162,Compilers,Compilers 87
3594,3595,100,148,Machine Learning,Machine Learning 69
3595,3596,8080,185,Animation,Animation 30
3596,3597,2895,157,Human Computer Interaction,Human Computer Interaction 83
3597,3598,1659,57,Cluster Computing,Cluster Computing 100
3598,3599,7758,115,Animation,Animation 78
3599,3600,6232,22,Human Computer Interaction,Human Computer Interaction 60
3600,3601,9078,178,Autonomus Multi-Robot,Autonomus Multi-Robot 67
3601,3602,3412,172,Algorithms Analysis,Algorithms Analysis 33
3602,3603,8981,127,Operating Systems,Operating Systems 42
3603,3604,6321,199,Unity Games,Unity Games 21
3604,3605,4208,82,Cluster Computing,Cluster Computing 96
3605,3606,2691,29,Autonomous Robotics,Autonomous Robotics 38
3606,3607,8593,140,NLP,NLP 16
3607,3608,1011,86,CPU Analysis,CPU Analysis 17
3608,3609,4988,85,Autonomous Robotics,Autonomous Robotics 87
3609,3610,184,71,Artifficial Intelligence,Artifficial Intelligence 40
3610,3611,7637,116,Human Computer Interaction,Human Computer Interaction 44
3611,3612,5064,120,Algorithms Analysis,Algorithms Analysis 76
3612,3613,2232,36,Autonomous Robotics,Autonomous Robotics 70
3613,3614,3756,143,Memory Analysis,Memory Analysis 92
3614,3615,6753,7,Big Data,Big Data 76
3615,3616,154,141,Memory Analysis,Memory Analysis 43
3616,3617,4514,153,Machine Learning,Machine Learning 56
3617,3618,1593,146,Security,Security 22
3618,3619,851,93,Autonomous Robotics,Autonomous Robotics 62
3619,3620,8158,188,CPU Analysis,CPU Analysis 27
3620,3621,9406,36,Autonomus Multi-Robot,Autonomus Multi-Robot 72
3621,3622,5869,24,Grid Computing,Grid Computing 50
3622,3623,9469,111,CPU Analysis,CPU Analysis 95
3623,3624,1207,94,NLP,NLP 23
3624,3625,1679,172,Artifficial Intelligence,Artifficial Intelligence 38
3625,3626,8018,171,Autonomus Multi-Robot,Autonomus Multi-Robot 22
3626,3627,1619,175,Algorithms Analysis,Algorithms Analysis 61
3627,3628,9150,128,Human Computer Interaction,Human Computer Interaction 38
3628,3629,4236,70,Cluster Computing,Cluster Computing 33
3629,3630,438,149,Autonomus Multi-Robot,Autonomus Multi-Robot 67
3630,3631,4725,171,Autonomus Multi-Robot,Autonomus Multi-Robot 40
3631,3632,6390,118,CPU Analysis,CPU Analysis 74
3632,3633,504,186,Security,Security 33
3633,3634,3717,71,Algorithms Analysis,Algorithms Analysis 37
3634,3635,1996,48,Unity Games,Unity Games 52
3635,3636,2641,123,NLP,NLP 95
3636,3637,946,158,Unity Games,Unity Games 17
3637,3638,2590,74,Machine Learning,Machine Learning 95
3638,3639,9355,79,Artifficial Intelligence,Artifficial Intelligence 11
3639,3640,4405,29,Autonomous Robotics,Autonomous Robotics 84
3640,3641,2693,90,Security,Security 16
3641,3642,1478,104,Semantic Web,Semantic Web 25
3642,3643,1428,82,Containers,Containers 99
3643,3644,1307,187,Autonomus Multi-Robot,Autonomus Multi-Robot 43
3644,3645,3527,10,CPU Analysis,CPU Analysis 44
3645,3646,8396,130,Security,Security 56
3646,3647,7817,134,CPU Analysis,CPU Analysis 62
3647,3648,4646,183,Algorithms Analysis,Algorithms Analysis 25
3648,3649,1840,5,Algorithms Analysis,Algorithms Analysis 14
3649,3650,4383,65,Memory Analysis,Memory Analysis 49
3650,3651,6000,180,Autonomus Multi-Robot,Autonomus Multi-Robot 60
3651,3652,2697,55,Human Computer Interaction,Human Computer Interaction 95
3652,3653,7329,39,Drivers,Drivers 99
3653,3654,6257,15,Unity Games,Unity Games 17
3654,3655,7781,10,CPU Analysis,CPU Analysis 69
3655,3656,1967,146,Operating Systems,Operating Systems 61
3656,3657,9680,197,Algorithms Analysis,Algorithms Analysis 59
3657,3658,6739,94,NLP,NLP 21
3658,3659,7529,130,Operating Systems,Operating Systems 45
3659,3660,6913,30,Animation,Animation 38
3660,3661,8455,90,Compilers,Compilers 3
3661,3662,5787,69,Security,Security 63
3662,3663,9184,144,Unity Games,Unity Games 27
3663,3664,4395,35,CPU Analysis,CPU Analysis 76
3664,3665,1567,85,Autonomus Multi-Robot,Autonomus Multi-Robot 86
3665,3666,337,139,NLP,NLP 57
3666,3667,8804,35,CPU Analysis,CPU Analysis 82
3667,3668,3776,29,Autonomous Robotics,Autonomous Robotics 95
3668,3669,5389,107,CPU Analysis,CPU Analysis 63
3669,3670,6477,105,Containers,Containers 47
3670,3671,1821,116,Semantic Web,Semantic Web 60
3671,3672,6231,197,Machine Learning,Machine Learning 77
3672,3673,1068,47,Compilers,Compilers 84
3673,3674,4387,37,Memory Analysis,Memory Analysis 28
3674,3675,4772,159,Memory Analysis,Memory Analysis 22
3675,3676,4253,85,Autonomus Multi-Robot,Autonomus Multi-Robot 5
3676,3677,4194,63,Unity Games,Unity Games 78
3677,3678,7216,130,Security,Security 34
3678,3679,4088,87,Semantic Web,Semantic Web 100
3679,3680,6949,51,Unity Games,Unity Games 27
3680,3681,6189,12,Animation,Animation 42
3681,3682,4185,50,Semantic Web,Semantic Web 49
3682,3683,1853,139,NLP,NLP 30
3683,3684,8068,186,Drivers,Drivers 61
3684,3685,6406,115,Animation,Animation 5
3685,3686,6654,42,Memory Analysis,Memory Analysis 50
3686,3687,291,137,Autonomous Robotics,Autonomous Robotics 84
3687,3688,3706,122,Machine Learning,Machine Learning 58
3688,3689,8844,100,CPU Analysis,CPU Analysis 37
3689,3690,2403,158,Unity Games,Unity Games 9
3690,3691,152,41,Unity Games,Unity Games 31
3691,3692,2418,14,Operating Systems,Operating Systems 100
3692,3693,6561,105,Grid Computing,Grid Computing 65
3693,3694,5208,2,Machine Learning,Machine Learning 21
3694,3695,4044,59,Algorithms Analysis,Algorithms Analysis 76
3695,3696,4059,55,Human Computer Interaction,Human Computer Interaction 91
3696,3697,7337,161,Unity Games,Unity Games 35
3697,3698,5331,187,Autonomus Multi-Robot,Autonomus Multi-Robot 98
3698,3699,3436,200,Autonomous Robotics,Autonomous Robotics 51
3699,3700,6389,175,Algorithms Analysis,Algorithms Analysis 37
3700,3701,4057,200,Autonomus Multi-Robot,Autonomus Multi-Robot 58
3701,3702,2146,81,Big Data,Big Data 72
3702,3703,2964,124,Autonomus Multi-Robot,Autonomus Multi-Robot 44
3703,3704,2381,11,Grid Computing,Grid Computing 57
3704,3705,5764,160,Drivers,Drivers 2
3705,3706,2340,96,Operating Systems,Operating Systems 58
3706,3707,1146,118,Memory Analysis,Memory Analysis 89
3707,3708,675,78,Autonomous Robotics,Autonomous Robotics 81
3708,3709,1056,142,Security,Security 28
3709,3710,5757,156,Human Computer Interaction,Human Computer Interaction 13
3710,3711,6939,144,Animation,Animation 59
3711,3712,1881,31,Compilers,Compilers 54
3712,3713,7242,17,Grid Computing,Grid Computing 64
3713,3714,7071,30,Modelling,Modelling 76
3714,3715,6662,103,NLP,NLP 59
3715,3716,5840,142,Operating Systems,Operating Systems 91
3716,3717,2950,7,Cluster Computing,Cluster Computing 7
3717,3718,4071,102,Memory Analysis,Memory Analysis 31
3718,3719,4121,76,Artifficial Intelligence,Artifficial Intelligence 69
3719,3720,9558,15,Animation,Animation 75
3720,3721,6011,152,Human Computer Interaction,Human Computer Interaction 90
3721,3722,1991,28,Modelling,Modelling 97
3722,3723,6443,7,Containers,Containers 76
3723,3724,224,148,Algorithms Analysis,Algorithms Analysis 82
3724,3725,6675,14,Compilers,Compilers 49
3725,3726,5502,52,Semantic Web,Semantic Web 74
3726,3727,5316,74,Algorithms Analysis,Algorithms Analysis 87
3727,3728,4033,35,Memory Analysis,Memory Analysis 91
3728,3729,3557,199,Modelling,Modelling 61
3729,3730,4595,136,CPU Analysis,CPU Analysis 89
3730,3731,5922,109,Artifficial Intelligence,Artifficial Intelligence 30
3731,3732,9768,150,NLP,NLP 92
3732,3733,1607,139,Semantic Web,Semantic Web 69
3733,3734,9679,16,Big Data,Big Data 88
3734,3735,6270,111,CPU Analysis,CPU Analysis 63
3735,3736,4101,177,Security,Security 8
3736,3737,6565,66,Autonomous Robotics,Autonomous Robotics 98
3737,3738,6718,132,Operating Systems,Operating Systems 71
3738,3739,4735,29,Autonomus Multi-Robot,Autonomus Multi-Robot 43
3739,3740,8328,127,Compilers,Compilers 25
3740,3741,3371,181,CPU Analysis,CPU Analysis 77
3741,3742,1842,98,Human Computer Interaction,Human Computer Interaction 93
3742,3743,1897,179,Human Computer Interaction,Human Computer Interaction 34
3743,3744,3089,12,Modelling,Modelling 25
3744,3745,5480,16,Cluster Computing,Cluster Computing 31
3745,3746,6818,173,Grid Computing,Grid Computing 91
3746,3747,6809,28,Animation,Animation 83
3747,3748,4167,118,Memory Analysis,Memory Analysis 5
3748,3749,7086,25,Human Computer Interaction,Human Computer Interaction 58
3749,3750,7253,28,Unity Games,Unity Games 98
3750,3751,425,37,CPU Analysis,CPU Analysis 63
3751,3752,1476,18,Compilers,Compilers 94
3752,3753,8309,181,CPU Analysis,CPU Analysis 29
3753,3754,9821,129,Grid Computing,Grid Computing 58
3754,3755,4171,44,Modelling,Modelling 98
3755,3756,6625,68,Semantic Web,Semantic Web 22
3756,3757,1846,119,NLP,NLP 47
3757,3758,6783,194,Containers,Containers 76
3758,3759,5929,136,CPU Analysis,CPU Analysis 78
3759,3760,5612,89,Animation,Animation 18
3760,3761,6734,65,CPU Analysis,CPU Analysis 77
3761,3762,7670,162,Compilers,Compilers 15
3762,3763,5992,69,Security,Security 58
3763,3764,2201,167,Autonomous Robotics,Autonomous Robotics 68
3764,3765,2981,171,Autonomous Robotics,Autonomous Robotics 23
3765,3766,2980,4,Compilers,Compilers 12
3766,3767,3167,85,Autonomus Multi-Robot,Autonomus Multi-Robot 91
3767,3768,9132,118,Memory Analysis,Memory Analysis 70
3768,3769,4479,189,Autonomus Multi-Robot,Autonomus Multi-Robot 14
3769,3770,293,187,Autonomous Robotics,Autonomous Robotics 69
3770,3771,2194,121,Artifficial Intelligence,Artifficial Intelligence 98
3771,3772,4333,123,Human Computer Interaction,Human Computer Interaction 91
3772,3773,815,37,CPU Analysis,CPU Analysis 31
3773,3774,3019,139,NLP,NLP 79
3774,3775,8122,102,CPU Analysis,CPU Analysis 2
3775,3776,6731,24,Cluster Computing,Cluster Computing 30
3776,3777,9375,99,Autonomus Multi-Robot,Autonomus Multi-Robot 91
3777,3778,1382,114,Cluster Computing,Cluster Computing 75
3778,3779,194,165,Big Data,Big Data 21
3779,3780,7211,134,CPU Analysis,CPU Analysis 100
3780,3781,2598,91,Human Computer Interaction,Human Computer Interaction 71
3781,3782,8874,103,Semantic Web,Semantic Web 2
3782,3783,388,191,Unity Games,Unity Games 26
3783,3784,4390,125,Memory Analysis,Memory Analysis 5
3784,3785,8490,155,Semantic Web,Semantic Web 88
3785,3786,6735,32,CPU Analysis,CPU Analysis 47
3786,3787,5854,132,Security,Security 68
3787,3788,2102,182,Human Computer Interaction,Human Computer Interaction 24
3788,3789,131,191,Unity Games,Unity Games 47
3789,3790,2514,145,Machine Learning,Machine Learning 9
3790,3791,1195,90,Compilers,Compilers 78
3791,3792,4467,27,Autonomous Robotics,Autonomous Robotics 27
3792,3793,9188,109,Machine Learning,Machine Learning 92
3793,3794,9261,191,Modelling,Modelling 67
3794,3795,325,52,Semantic Web,Semantic Web 49
3795,3796,8128,159,CPU Analysis,CPU Analysis 17
3796,3797,1080,17,Cluster Computing,Cluster Computing 85
3797,3798,4953,80,Machine Learning,Machine Learning 39
3798,3799,5674,7,Cluster Computing,Cluster Computing 36
3799,3800,6072,163,Cluster Computing,Cluster Computing 54
3800,3801,2966,149,Autonomus Multi-Robot,Autonomus Multi-Robot 84
3801,3802,8888,125,CPU Analysis,CPU Analysis 5
3802,3803,1629,69,Drivers,Drivers 96
3803,3804,2753,54,Autonomus Multi-Robot,Autonomus Multi-Robot 30
3804,3805,6236,171,Autonomous Robotics,Autonomous Robotics 18
3805,3806,7788,60,Autonomus Multi-Robot,Autonomus Multi-Robot 48
3806,3807,4607,41,Modelling,Modelling 44
3807,3808,2118,159,Memory Analysis,Memory Analysis 14
3808,3809,3618,147,Artifficial Intelligence,Artifficial Intelligence 61
3809,3810,4545,194,Big Data,Big Data 4
3810,3811,3240,179,NLP,NLP 49
3811,3812,6350,192,Memory Analysis,Memory Analysis 92
3812,3813,3120,188,CPU Analysis,CPU Analysis 62
3813,3814,5678,31,Security,Security 83
3814,3815,1543,82,Big Data,Big Data 73
3815,3816,1723,175,Artifficial Intelligence,Artifficial Intelligence 27
3816,3817,266,40,NLP,NLP 35
3817,3818,2480,16,Grid Computing,Grid Computing 18
3818,3819,9506,118,Memory Analysis,Memory Analysis 11
3819,3820,8505,179,Human Computer Interaction,Human Computer Interaction 73
3820,3821,2711,196,Autonomus Multi-Robot,Autonomus Multi-Robot 4
3821,3822,380,8,Machine Learning,Machine Learning 33
3822,3823,7946,153,Algorithms Analysis,Algorithms Analysis 15
3823,3824,2464,107,CPU Analysis,CPU Analysis 89
3824,3825,8042,182,Human Computer Interaction,Human Computer Interaction 21
3825,3826,7960,19,Modelling,Modelling 31
3826,3827,4006,3,Security,Security 45
3827,3828,6508,16,Cluster Computing,Cluster Computing 55
3828,3829,270,188,CPU Analysis,CPU Analysis 23
3829,3830,6598,2,Algorithms Analysis,Algorithms Analysis 86
3830,3831,5330,81,Cluster Computing,Cluster Computing 20
3831,3832,7372,196,Autonomous Robotics,Autonomous Robotics 37
3832,3833,4848,59,Artifficial Intelligence,Artifficial Intelligence 65
